customer_id,gender,is_senior_citizen,partner,dependents,phone_service,internet_service,contract_type,payment_type,monthly_charges,total_charges,churn,Tenure,is_female,has_churned,has_phone,has_internet,has_phone_and_internet,partner_dependents,start_date,average_monthly,Match_average_monthly,contract_type_description,phone_type_descrption,internet_type_description
4324-BZCKL,Female,0,Yes,Yes,1,1,0,Mailed check,$55.55,$551.30,No,10,TRUE,FALSE,TRUE,TRUE,TRUE,3,20200701,$55.55,TRUE,Month-to-Month,One Line,DSL
4325-NFSKC,Male,1,No,No,2,2,0,Electronic check,$90.60,"$1,660.00",Yes,18,FALSE,TRUE,TRUE,TRUE,TRUE,0,20191019,$90.60,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
4328-VUFWD,Female,0,No,No,1,1,1,Electronic check,$59.30,"$2,209.15",No,37,TRUE,FALSE,TRUE,TRUE,TRUE,0,20180322,$59.30,TRUE,1 Year,One Line,DSL
4329-YPDDQ,Male,0,No,No,1,2,0,Bank transfer (automatic),$108.20,"$2,203.70",No,20,FALSE,FALSE,TRUE,TRUE,TRUE,0,20190818,$108.20,TRUE,Month-to-Month,One Line,Fiber Optic
4332-MUOEZ,Male,1,Yes,Yes,1,2,1,Credit card (automatic),$94.30,"$1,818.30",No,19,FALSE,FALSE,TRUE,TRUE,TRUE,3,20190920,$94.30,TRUE,1 Year,One Line,Fiber Optic
4334-HOWRP,Male,1,Yes,No,0,1,2,Credit card (automatic),$64.95,"$4,546.00",No,70,FALSE,FALSE,FALSE,TRUE,FALSE,1,20150701,$64.95,TRUE,2 Year,No Phone Service,DSL
4335-BSMJS,Female,0,No,No,2,0,2,Credit card (automatic),$25.80,"$1,563.95",No,61,TRUE,FALSE,TRUE,FALSE,FALSE,0,20160411,$25.80,TRUE,2 Year,Two or More Lines,No Internet Service
4335-UPJSI,Female,0,No,Yes,1,0,2,Mailed check,$19.75,$498.10,No,25,TRUE,FALSE,TRUE,FALSE,FALSE,2,20190323,$19.75,TRUE,2 Year,One Line,No Internet Service
4338-EYCER,Male,0,Yes,No,1,1,0,Bank transfer (automatic),$54.60,"$1,125.20",No,21,FALSE,FALSE,TRUE,TRUE,TRUE,1,20190811,$54.60,TRUE,Month-to-Month,One Line,DSL
4342-HENTK,Female,1,No,No,1,2,0,Electronic check,$70.65,$142.35,Yes,2,TRUE,TRUE,TRUE,TRUE,TRUE,0,20210226,$70.65,TRUE,Month-to-Month,One Line,Fiber Optic
4342-HFXWS,Female,0,Yes,Yes,1,1,1,Bank transfer (automatic),$69.70,"$3,023.65",No,43,TRUE,FALSE,TRUE,TRUE,TRUE,3,20170917,$69.70,TRUE,1 Year,One Line,DSL
4343-EJVQB,Male,0,No,No,1,2,0,Mailed check,$74.35,$533.60,No,7,FALSE,FALSE,TRUE,TRUE,TRUE,0,20200922,$74.35,TRUE,Month-to-Month,One Line,Fiber Optic
4349-GFQHK,Male,0,No,No,2,1,0,Electronic check,$54.35,$54.35,Yes,1,FALSE,TRUE,TRUE,TRUE,TRUE,0,20210329,$54.35,TRUE,Month-to-Month,Two or More Lines,DSL
4350-ZTLPI,Female,0,Yes,No,2,2,1,Bank transfer (automatic),$108.95,"$5,718.20",No,52,TRUE,FALSE,TRUE,TRUE,TRUE,1,20161214,$108.95,TRUE,1 Year,Two or More Lines,Fiber Optic
4351-QLCSU,Female,0,No,No,1,1,0,Credit card (automatic),$55.00,$55.00,Yes,1,TRUE,TRUE,TRUE,TRUE,TRUE,0,20210329,$55.00,TRUE,Month-to-Month,One Line,DSL
4353-HYOJD,Female,0,Yes,Yes,1,1,0,Mailed check,$49.85,"$1,336.15",No,27,TRUE,FALSE,TRUE,TRUE,TRUE,3,20190203,$49.85,TRUE,Month-to-Month,One Line,DSL
4355-CVPVS,Female,0,Yes,Yes,1,2,1,Bank transfer (automatic),$88.90,"$4,968.00",No,56,TRUE,FALSE,TRUE,TRUE,TRUE,3,20160902,$88.90,TRUE,1 Year,One Line,Fiber Optic
4355-HBJHH,Male,0,Yes,Yes,2,1,2,Electronic check,$79.70,"$5,293.40",Yes,66,FALSE,TRUE,TRUE,TRUE,TRUE,3,20151017,$79.70,TRUE,2 Year,Two or More Lines,DSL
4359-INNWN,Female,0,No,No,1,0,1,Credit card (automatic),$20.05,$337.90,No,17,TRUE,FALSE,TRUE,FALSE,FALSE,0,20191203,$20.05,TRUE,1 Year,One Line,No Internet Service
4360-PNRQB,Male,0,No,No,2,2,0,Bank transfer (automatic),$75.60,"$1,395.05",No,18,FALSE,FALSE,TRUE,TRUE,TRUE,0,20191015,$75.60,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
4360-QRAVE,Male,1,No,No,0,1,0,Electronic check,$36.65,"$1,315.00",No,36,FALSE,FALSE,FALSE,TRUE,FALSE,0,20180503,$36.65,TRUE,Month-to-Month,No Phone Service,DSL
4361-BKAXE,Female,0,No,No,2,2,0,Bank transfer (automatic),$114.50,"$4,527.45",Yes,40,TRUE,TRUE,TRUE,TRUE,TRUE,0,20180112,$114.50,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
4361-FEBGN,Male,0,No,No,1,0,2,Credit card (automatic),$20.15,$982.95,No,49,FALSE,FALSE,TRUE,FALSE,FALSE,0,20170406,$20.15,TRUE,2 Year,One Line,No Internet Service
4361-JEIVL,Male,0,No,Yes,1,1,0,Electronic check,$44.40,$44.40,Yes,1,FALSE,TRUE,TRUE,TRUE,TRUE,2,20210329,$44.40,TRUE,Month-to-Month,One Line,DSL
4365-MSDYN,Male,0,Yes,No,1,0,0,Bank transfer (automatic),$19.55,$161.15,No,8,FALSE,FALSE,TRUE,FALSE,FALSE,1,20200821,$19.55,TRUE,Month-to-Month,One Line,No Internet Service
4366-CTOUZ,Female,0,No,No,1,2,2,Mailed check,$100.20,"$5,038.45",No,50,TRUE,FALSE,TRUE,TRUE,TRUE,0,20170219,$100.20,TRUE,2 Year,One Line,Fiber Optic
4367-NHWMM,Female,0,No,No,0,1,0,Mailed check,$24.90,$24.90,No,1,TRUE,FALSE,FALSE,TRUE,FALSE,0,20210329,$24.90,TRUE,Month-to-Month,No Phone Service,DSL
4367-NUYAO,Male,0,Yes,Yes,2,0,2,Mailed check,$25.75,,No,0,FALSE,FALSE,TRUE,FALSE,FALSE,3,20210429,#DIV/0!,#DIV/0!,2 Year,Two or More Lines,No Internet Service
4369-HTUIF,Male,1,No,No,1,2,0,Bank transfer (automatic),$85.15,$503.60,Yes,6,FALSE,TRUE,TRUE,TRUE,TRUE,0,20201031,$85.15,TRUE,Month-to-Month,One Line,Fiber Optic
4369-NYSCF,Male,0,No,No,1,1,1,Bank transfer (automatic),$75.75,"$4,284.65",No,57,FALSE,FALSE,TRUE,TRUE,TRUE,0,20160812,$75.75,TRUE,1 Year,One Line,DSL
4373-MAVJG,Female,0,Yes,Yes,2,2,0,Bank transfer (automatic),$90.90,"$1,259.00",Yes,14,TRUE,TRUE,TRUE,TRUE,TRUE,3,20200303,$90.90,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
4373-VVHQL,Male,0,No,No,1,1,0,Electronic check,$44.75,$44.75,No,1,FALSE,FALSE,TRUE,TRUE,TRUE,0,20210329,$44.75,TRUE,Month-to-Month,One Line,DSL
4374-YMUSQ,Male,0,No,No,2,2,1,Credit card (automatic),$116.25,"$3,899.05",No,34,FALSE,FALSE,TRUE,TRUE,TRUE,0,20180713,$116.25,TRUE,1 Year,Two or More Lines,Fiber Optic
4376-KFVRS,Male,0,Yes,Yes,2,2,2,Credit card (automatic),$114.05,"$8,468.20",No,74,FALSE,FALSE,TRUE,TRUE,TRUE,3,20150221,$114.05,TRUE,2 Year,Two or More Lines,Fiber Optic
4377-VDHYI,Male,0,Yes,Yes,1,2,1,Electronic check,$90.80,"$3,023.85",No,33,FALSE,FALSE,TRUE,TRUE,TRUE,3,20180721,$90.80,TRUE,1 Year,One Line,Fiber Optic
4378-BZYFP,Male,0,No,No,1,0,1,Mailed check,$20.50,$365.80,No,18,FALSE,FALSE,TRUE,FALSE,FALSE,0,20191103,$20.50,TRUE,1 Year,One Line,No Internet Service
4378-MYPGO,Male,0,Yes,Yes,1,2,2,Bank transfer (automatic),$105.25,"$7,173.15",No,68,FALSE,FALSE,TRUE,TRUE,TRUE,3,20150825,$105.25,TRUE,2 Year,One Line,Fiber Optic
4381-MHQDC,Female,0,No,No,2,1,2,Mailed check,$65.00,"$2,879.90",No,44,TRUE,FALSE,TRUE,TRUE,TRUE,0,20170820,$65.00,TRUE,2 Year,Two or More Lines,DSL
4385-GZQXV,Female,1,No,No,1,2,0,Electronic check,$94.45,"$1,511.20",Yes,16,TRUE,TRUE,TRUE,TRUE,TRUE,0,20191229,$94.45,TRUE,Month-to-Month,One Line,Fiber Optic
4385-ZKVNW,Male,0,Yes,Yes,1,1,0,Bank transfer (automatic),$54.90,"$2,549.10",No,46,FALSE,FALSE,TRUE,TRUE,TRUE,3,20170616,$54.90,TRUE,Month-to-Month,One Line,DSL
4389-UEFCZ,Female,0,Yes,No,2,2,2,Electronic check,$105.50,"$7,544.00",No,72,TRUE,FALSE,TRUE,TRUE,TRUE,1,20150515,$105.50,TRUE,2 Year,Two or More Lines,Fiber Optic
4390-KYULV,Male,0,Yes,No,1,0,0,Credit card (automatic),$20.55,$51.15,Yes,2,FALSE,TRUE,TRUE,FALSE,FALSE,1,20210212,$20.55,TRUE,Month-to-Month,One Line,No Internet Service
4391-LNRXK,Male,0,No,No,1,2,0,Bank transfer (automatic),$94.95,"$2,142.80",No,23,FALSE,FALSE,TRUE,TRUE,TRUE,0,20190612,$94.95,TRUE,Month-to-Month,One Line,Fiber Optic
4391-RESHN,Male,0,No,No,2,2,0,Mailed check,$104.05,"$2,470.10",Yes,24,FALSE,TRUE,TRUE,TRUE,TRUE,0,20190507,$104.05,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
4393-GEADV,Male,0,Yes,Yes,2,2,2,Credit card (automatic),$114.75,"$7,842.30",No,68,FALSE,FALSE,TRUE,TRUE,TRUE,3,20150820,$114.75,TRUE,2 Year,Two or More Lines,Fiber Optic
4393-OBCRR,Female,0,No,No,1,0,1,Mailed check,$20.25,$71.20,No,4,TRUE,FALSE,TRUE,FALSE,FALSE,0,20210112,$20.25,TRUE,1 Year,One Line,No Internet Service
4393-RYCRE,Male,0,No,No,1,2,1,Electronic check,$106.05,"$4,510.80",No,43,FALSE,FALSE,TRUE,TRUE,TRUE,0,20171013,$106.05,TRUE,1 Year,One Line,Fiber Optic
4395-PZMSN,Male,1,No,No,1,2,0,Electronic check,$85.55,$408.50,No,5,FALSE,FALSE,TRUE,TRUE,TRUE,0,20201204,$85.55,TRUE,Month-to-Month,One Line,Fiber Optic
4396-KLSEH,Male,0,No,No,1,0,0,Electronic check,$19.85,$63.00,No,3,FALSE,FALSE,TRUE,FALSE,FALSE,0,20210122,$19.85,TRUE,Month-to-Month,One Line,No Internet Service
4397-FRLTA,Female,0,No,No,1,0,0,Mailed check,$20.15,$84.50,No,4,TRUE,FALSE,TRUE,FALSE,FALSE,0,20201222,$20.15,TRUE,Month-to-Month,One Line,No Internet Service
4398-HSCJH,Female,0,No,No,2,1,0,Electronic check,$63.60,$155.65,Yes,2,TRUE,TRUE,TRUE,TRUE,TRUE,0,20210213,$63.60,TRUE,Month-to-Month,Two or More Lines,DSL
4402-FTBXC,Male,0,No,No,1,2,0,Mailed check,$89.80,"$4,667.00",No,52,FALSE,FALSE,TRUE,TRUE,TRUE,0,20161230,$89.80,TRUE,Month-to-Month,One Line,Fiber Optic
4403-BWPAY,Male,0,No,No,2,0,1,Credit card (automatic),$24.80,$321.70,No,13,FALSE,FALSE,TRUE,FALSE,FALSE,0,20200330,$24.80,TRUE,1 Year,Two or More Lines,No Internet Service
4404-HIBDJ,Female,0,No,No,1,1,1,Mailed check,$74.30,"$1,863.80",Yes,25,TRUE,TRUE,TRUE,TRUE,TRUE,0,20190328,$74.30,TRUE,1 Year,One Line,DSL
4412-YLTKF,Female,1,No,No,2,2,0,Electronic check,$78.05,"$2,135.50",Yes,27,TRUE,TRUE,TRUE,TRUE,TRUE,0,20190117,$78.05,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
4415-IJZTP,Female,0,No,No,2,2,0,Electronic check,$74.50,$74.50,Yes,1,TRUE,TRUE,TRUE,TRUE,TRUE,0,20210329,$74.50,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
4415-WNGVR,Female,1,Yes,No,1,1,1,Electronic check,$79.20,$943.85,No,12,TRUE,FALSE,TRUE,TRUE,TRUE,1,20200501,$79.20,TRUE,1 Year,One Line,DSL
4418-LZMSV,Male,0,Yes,Yes,1,1,0,Bank transfer (automatic),$61.80,$750.10,No,12,FALSE,FALSE,TRUE,TRUE,TRUE,3,20200424,$61.80,TRUE,Month-to-Month,One Line,DSL
4419-UJMUS,Male,0,Yes,Yes,2,2,2,Electronic check,$99.35,"$6,856.45",No,69,FALSE,FALSE,TRUE,TRUE,TRUE,3,20150730,$99.35,TRUE,2 Year,Two or More Lines,Fiber Optic
4422-QVIJA,Female,0,No,Yes,2,1,0,Mailed check,$50.15,"$1,655.35",No,33,TRUE,FALSE,TRUE,TRUE,TRUE,2,20180730,$50.15,TRUE,Month-to-Month,Two or More Lines,DSL
4423-JWZJN,Male,0,Yes,Yes,2,2,1,Credit card (automatic),$90.25,"$5,629.15",No,62,FALSE,FALSE,TRUE,TRUE,TRUE,3,20160217,$90.25,TRUE,1 Year,Two or More Lines,Fiber Optic
4423-YLHDV,Female,0,Yes,No,2,2,0,Bank transfer (automatic),$104.40,"$2,200.25",Yes,21,TRUE,TRUE,TRUE,TRUE,TRUE,1,20190727,$104.40,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
4424-TKOPW,Male,1,No,No,2,2,0,Electronic check,$93.85,$196.75,Yes,2,FALSE,TRUE,TRUE,TRUE,TRUE,0,20210224,$93.85,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
4425-OWHWB,Female,0,No,No,1,0,1,Credit card (automatic),$19.35,$433.75,No,22,TRUE,FALSE,TRUE,FALSE,FALSE,0,20190617,$19.35,TRUE,1 Year,One Line,No Internet Service
4429-WYGFR,Male,0,No,No,1,1,0,Bank transfer (automatic),$49.15,"$1,237.30",No,25,FALSE,FALSE,TRUE,TRUE,TRUE,0,20190325,$49.15,TRUE,Month-to-Month,One Line,DSL
4430-UZIPO,Male,0,No,No,0,1,0,Mailed check,$36.85,$108.70,Yes,3,FALSE,TRUE,FALSE,TRUE,FALSE,0,20210129,$36.85,TRUE,Month-to-Month,No Phone Service,DSL
4430-YHXGG,Female,0,No,Yes,2,0,0,Mailed check,$25.45,$84.20,No,3,TRUE,FALSE,TRUE,FALSE,FALSE,2,20210118,$25.45,TRUE,Month-to-Month,Two or More Lines,No Internet Service
4431-EDMIQ,Female,0,Yes,Yes,1,1,0,Electronic check,$75.70,$554.05,No,7,TRUE,FALSE,TRUE,TRUE,TRUE,3,20200918,$75.70,TRUE,Month-to-Month,One Line,DSL
4432-ADRLB,Male,0,No,No,1,1,0,Mailed check,$44.65,$74.90,Yes,2,FALSE,TRUE,TRUE,TRUE,TRUE,0,20210308,$44.65,TRUE,Month-to-Month,One Line,DSL
4433-JCGCG,Male,1,Yes,No,2,2,0,Electronic check,$101.00,"$4,680.05",Yes,46,FALSE,TRUE,TRUE,TRUE,TRUE,1,20170619,$101.00,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
4439-JMPMT,Female,0,Yes,Yes,1,2,0,Electronic check,$85.75,$470.95,Yes,5,TRUE,TRUE,TRUE,TRUE,TRUE,3,20201112,$85.75,TRUE,Month-to-Month,One Line,Fiber Optic
4439-YRNVD,Female,0,No,No,0,1,0,Electronic check,$36.25,$374.00,No,10,TRUE,FALSE,FALSE,TRUE,FALSE,0,20200619,$36.25,TRUE,Month-to-Month,No Phone Service,DSL
4441-NIHPT,Female,1,No,No,1,2,0,Electronic check,$74.30,$940.35,Yes,13,TRUE,TRUE,TRUE,TRUE,TRUE,0,20200409,$74.30,TRUE,Month-to-Month,One Line,Fiber Optic
4443-EMBNA,Female,0,Yes,No,2,0,2,Bank transfer (automatic),$24.75,"$1,836.90",No,74,TRUE,FALSE,TRUE,FALSE,FALSE,1,20150222,$24.75,TRUE,2 Year,Two or More Lines,No Internet Service
4445-KWOKW,Female,0,No,No,2,1,1,Bank transfer (automatic),$60.15,"$2,421.60",No,40,TRUE,FALSE,TRUE,TRUE,TRUE,0,20171221,$60.15,TRUE,1 Year,Two or More Lines,DSL
4445-ZJNMU,Male,0,No,No,2,2,0,Credit card (automatic),$99.30,$918.75,No,9,FALSE,FALSE,TRUE,TRUE,TRUE,0,20200721,$99.30,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
4446-BZKHU,Male,0,Yes,No,2,2,0,Electronic check,$105.55,"$6,281.45",Yes,60,FALSE,TRUE,TRUE,TRUE,TRUE,1,20160514,$105.55,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
4450-DLLMH,Male,0,No,No,1,2,0,Credit card (automatic),$71.30,$157.75,No,2,FALSE,FALSE,TRUE,TRUE,TRUE,0,20210220,$71.30,TRUE,Month-to-Month,One Line,Fiber Optic
4450-MDZFX,Male,0,Yes,Yes,2,2,0,Bank transfer (automatic),$74.35,"$4,453.30",No,60,FALSE,FALSE,TRUE,TRUE,TRUE,3,20160503,$74.35,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
4450-YOOHP,Female,0,No,No,0,1,0,Credit card (automatic),$50.65,"$1,905.40",No,38,TRUE,FALSE,FALSE,TRUE,FALSE,0,20180311,$50.65,TRUE,Month-to-Month,No Phone Service,DSL
4451-RWASJ,Male,0,Yes,Yes,1,0,1,Mailed check,$19.50,$239.75,No,12,FALSE,FALSE,TRUE,FALSE,FALSE,3,20200420,$19.50,TRUE,1 Year,One Line,No Internet Service
4452-QIIEB,Male,0,No,No,1,1,0,Mailed check,$43.90,$278.40,No,6,FALSE,FALSE,TRUE,TRUE,TRUE,0,20201018,$43.90,TRUE,Month-to-Month,One Line,DSL
4452-ROHMO,Female,0,No,No,1,0,2,Mailed check,$19.60,$331.60,No,17,TRUE,FALSE,TRUE,FALSE,FALSE,0,20191201,$19.60,TRUE,2 Year,One Line,No Internet Service
4455-BFSPD,Female,0,Yes,No,2,2,1,Bank transfer (automatic),$101.15,"$6,383.90",No,63,TRUE,FALSE,TRUE,TRUE,TRUE,1,20160126,$101.15,TRUE,1 Year,Two or More Lines,Fiber Optic
4456-RHSNB,Female,0,Yes,Yes,1,1,0,Bank transfer (automatic),$49.60,$962.90,No,19,TRUE,FALSE,TRUE,TRUE,TRUE,3,20190916,$49.60,TRUE,Month-to-Month,One Line,DSL
4458-KVRBJ,Male,0,No,No,2,0,2,Mailed check,$25.00,"$1,510.50",No,60,FALSE,FALSE,TRUE,FALSE,FALSE,0,20160417,$25.00,TRUE,2 Year,Two or More Lines,No Internet Service
4459-BBGHE,Male,0,No,Yes,0,1,0,Electronic check,$44.50,"$1,307.80",No,29,FALSE,FALSE,FALSE,TRUE,FALSE,2,20181117,$44.50,TRUE,Month-to-Month,No Phone Service,DSL
4462-CYWMH,Male,1,Yes,No,2,2,0,Bank transfer (automatic),$89.80,"$5,629.55",No,63,FALSE,FALSE,TRUE,TRUE,TRUE,1,20160208,$89.80,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
4464-JCOLN,Male,0,Yes,Yes,1,0,1,Mailed check,$19.85,$35.90,Yes,2,FALSE,TRUE,TRUE,FALSE,FALSE,3,20210304,$19.85,TRUE,1 Year,One Line,No Internet Service
4465-VDKIQ,Female,0,No,No,1,2,0,Electronic check,$77.80,"$1,358.60",No,17,TRUE,FALSE,TRUE,TRUE,TRUE,0,20191114,$77.80,TRUE,Month-to-Month,One Line,Fiber Optic
4468-KAZHE,Female,1,Yes,No,1,1,0,Electronic check,$60.00,"$1,259.35",No,21,TRUE,FALSE,TRUE,TRUE,TRUE,1,20190730,$60.00,TRUE,Month-to-Month,One Line,DSL
4468-YDOVK,Male,0,No,Yes,1,1,0,Bank transfer (automatic),$48.65,$235.20,No,5,FALSE,FALSE,TRUE,TRUE,TRUE,2,20201202,$48.65,TRUE,Month-to-Month,One Line,DSL
4471-KXAUH,Female,0,Yes,No,2,2,0,Electronic check,$84.30,"$3,588.40",Yes,43,TRUE,TRUE,TRUE,TRUE,TRUE,1,20171012,$84.30,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
4472-LVYGI,Female,0,Yes,Yes,0,1,2,Bank transfer (automatic),$52.55,,No,0,TRUE,FALSE,FALSE,TRUE,FALSE,3,20210429,#DIV/0!,#DIV/0!,2 Year,No Phone Service,DSL
4472-VESGY,Female,0,Yes,Yes,2,2,0,Bank transfer (automatic),$98.15,"$4,993.40",No,51,TRUE,FALSE,TRUE,TRUE,TRUE,3,20170201,$98.15,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
4475-NVTLU,Male,0,Yes,Yes,1,0,2,Electronic check,$19.20,$903.70,No,47,FALSE,FALSE,TRUE,FALSE,FALSE,3,20170528,$19.20,TRUE,2 Year,One Line,No Internet Service
4476-OSWTN,Male,1,Yes,No,2,2,1,Mailed check,$110.55,"$7,610.10",No,69,FALSE,FALSE,TRUE,TRUE,TRUE,1,20150805,$110.55,TRUE,1 Year,Two or More Lines,Fiber Optic
4480-MBMLB,Female,0,No,No,2,2,1,Bank transfer (automatic),$104.80,"$3,886.45",No,37,TRUE,FALSE,TRUE,TRUE,TRUE,0,20180328,$104.80,TRUE,1 Year,Two or More Lines,Fiber Optic
4480-QQRHC,Female,1,No,No,1,2,0,Bank transfer (automatic),$74.05,$600.15,No,8,TRUE,FALSE,TRUE,TRUE,TRUE,0,20200825,$74.05,TRUE,Month-to-Month,One Line,Fiber Optic
4482-EWFMI,Female,0,No,No,1,2,0,Electronic check,$69.70,$135.20,No,2,TRUE,FALSE,TRUE,TRUE,TRUE,0,20210228,$69.70,TRUE,Month-to-Month,One Line,Fiber Optic
4482-FTFFX,Male,0,No,No,1,1,0,Electronic check,$56.15,$291.45,No,5,FALSE,FALSE,TRUE,TRUE,TRUE,0,20201122,$56.15,TRUE,Month-to-Month,One Line,DSL
4484-CGXFK,Female,0,No,No,1,1,0,Electronic check,$55.30,$196.15,Yes,4,TRUE,TRUE,TRUE,TRUE,TRUE,0,20210111,$55.30,TRUE,Month-to-Month,One Line,DSL
4484-GLZOU,Female,0,Yes,No,2,2,0,Electronic check,$105.05,"$5,624.85",Yes,54,TRUE,TRUE,TRUE,TRUE,TRUE,1,20161112,$105.05,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
4486-EFAEB,Male,0,No,No,1,0,0,Electronic check,$20.40,$251.65,No,12,FALSE,FALSE,TRUE,FALSE,FALSE,0,20200418,$20.40,TRUE,Month-to-Month,One Line,No Internet Service
4487-ZYJZK,Female,0,Yes,Yes,1,0,1,Credit card (automatic),$19.60,$763.10,No,39,TRUE,FALSE,TRUE,FALSE,FALSE,3,20180130,$19.60,TRUE,1 Year,One Line,No Internet Service
4488-KQFDT,Female,0,No,No,2,2,1,Electronic check,$103.95,"$6,423.00",No,62,TRUE,FALSE,TRUE,TRUE,TRUE,0,20160306,$103.95,TRUE,1 Year,Two or More Lines,Fiber Optic
4488-PSYCG,Male,0,No,No,1,0,0,Bank transfer (automatic),$20.25,$327.45,Yes,16,FALSE,TRUE,TRUE,FALSE,FALSE,0,20191224,$20.25,TRUE,Month-to-Month,One Line,No Internet Service
4489-SNOJF,Female,0,Yes,Yes,2,1,0,Electronic check,$72.25,"$2,568.55",Yes,36,TRUE,TRUE,TRUE,TRUE,TRUE,3,20180513,$72.25,TRUE,Month-to-Month,Two or More Lines,DSL
4495-LHSSK,Female,0,No,Yes,2,1,0,Mailed check,$57.65,$992.70,No,17,TRUE,FALSE,TRUE,TRUE,TRUE,2,20191122,$57.65,TRUE,Month-to-Month,Two or More Lines,DSL
4500-HKANN,Male,0,Yes,Yes,2,1,2,Mailed check,$59.70,"$1,414.20",No,24,FALSE,FALSE,TRUE,TRUE,TRUE,3,20190509,$59.70,TRUE,2 Year,Two or More Lines,DSL
4501-EQDRN,Female,0,No,No,1,2,0,Bank transfer (automatic),$69.70,$69.70,Yes,1,TRUE,TRUE,TRUE,TRUE,TRUE,0,20210329,$69.70,TRUE,Month-to-Month,One Line,Fiber Optic
4501-UYKBC,Female,1,No,No,2,1,1,Credit card (automatic),$69.10,"$3,255.35",No,47,TRUE,FALSE,TRUE,TRUE,TRUE,0,20170527,$69.10,TRUE,1 Year,Two or More Lines,DSL
4501-VCPFK,Male,0,No,No,0,1,0,Electronic check,$35.75,"$1,022.50",No,29,FALSE,FALSE,FALSE,TRUE,FALSE,0,20181211,$35.75,TRUE,Month-to-Month,No Phone Service,DSL
4503-BDXBD,Male,0,No,No,1,2,0,Electronic check,$74.95,$815.50,Yes,11,FALSE,TRUE,TRUE,TRUE,TRUE,0,20200602,$74.95,TRUE,Month-to-Month,One Line,Fiber Optic
4504-YOULA,Female,0,Yes,Yes,2,1,0,Credit card (automatic),$59.45,"$2,136.90",No,36,TRUE,FALSE,TRUE,TRUE,TRUE,3,20180501,$59.45,TRUE,Month-to-Month,Two or More Lines,DSL
4505-EXZHB,Female,1,No,No,1,2,0,Electronic check,$74.40,$434.10,Yes,6,TRUE,TRUE,TRUE,TRUE,TRUE,0,20201102,$74.40,TRUE,Month-to-Month,One Line,Fiber Optic
4508-OEBEY,Male,0,Yes,No,1,1,1,Credit card (automatic),$75.50,"$2,424.45",No,32,FALSE,FALSE,TRUE,TRUE,TRUE,1,20180826,$75.50,TRUE,1 Year,One Line,DSL
4510-HIMLV,Male,0,No,No,1,2,0,Electronic check,$69.80,$69.80,Yes,1,FALSE,TRUE,TRUE,TRUE,TRUE,0,20210329,$69.80,TRUE,Month-to-Month,One Line,Fiber Optic
4510-PYUSH,Female,1,No,No,1,1,0,Credit card (automatic),$57.15,"$2,250.65",Yes,39,TRUE,TRUE,TRUE,TRUE,TRUE,0,20180117,$57.15,TRUE,Month-to-Month,One Line,DSL
4512-ZUIYL,Female,0,No,No,1,2,0,Bank transfer (automatic),$70.00,$153.05,Yes,2,TRUE,TRUE,TRUE,TRUE,TRUE,0,20210221,$70.00,TRUE,Month-to-Month,One Line,Fiber Optic
4513-CXYIX,Female,1,Yes,No,2,2,2,Credit card (automatic),$80.70,"$5,676.00",No,70,TRUE,FALSE,TRUE,TRUE,TRUE,1,20150620,$80.70,TRUE,2 Year,Two or More Lines,Fiber Optic
4514-GFCFI,Female,1,No,No,2,2,0,Electronic check,$84.75,"$1,350.15",Yes,16,TRUE,TRUE,TRUE,TRUE,TRUE,0,20191231,$84.75,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
4518-FZBSX,Male,0,Yes,Yes,1,0,1,Mailed check,$20.25,$854.90,No,42,FALSE,FALSE,TRUE,FALSE,FALSE,3,20171022,$20.25,TRUE,1 Year,One Line,No Internet Service
4521-WFJAI,Male,0,No,No,2,0,2,Bank transfer (automatic),$25.95,"$1,444.05",No,56,FALSE,FALSE,TRUE,FALSE,FALSE,0,20160909,$25.95,TRUE,2 Year,Two or More Lines,No Internet Service
4521-YEEHE,Female,0,Yes,No,2,2,0,Electronic check,$88.85,"$1,594.75",No,18,TRUE,FALSE,TRUE,TRUE,TRUE,1,20191031,$88.85,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
4522-AKYLR,Female,1,No,No,1,1,0,Electronic check,$54.80,$731.30,No,13,TRUE,FALSE,TRUE,TRUE,TRUE,0,20200319,$54.80,TRUE,Month-to-Month,One Line,DSL
